+--------+-------------+-------------+-------------+----------------+
|   Z    |      Up     |      U      |      F      |     Div F      |
| 0.6099 | 1.40438e-06 | 3.03096e-07 | 4872.691605 |  -7817.226453  |
|  0.61  | 1.40376e-06 | 3.03084e-07 | 4872.704761 |  -7826.348976  |
| 0.6101 | 1.40314e-06 | 3.03072e-07 | 4872.717462 |  -7835.474573  |
| 0.6102 | 1.40252e-06 |  3.0306e-07 | 4872.729710 |  -7844.599802  |
| 0.6103 |  1.4019e-06 | 3.03048e-07 | 4872.741503 |  -7853.726819  |
| 0.6104 | 1.40127e-06 | 3.03036e-07 | 4872.752843 |  -7862.855196  |
| 0.6105 | 1.40065e-06 | 3.03024e-07 | 4872.763729 |  -7871.985796  |
| 0.6106 | 1.40003e-06 | 3.03012e-07 | 4872.774161 |  -7881.117330  |
| 0.6107 | 1.39941e-06 |   3.03e-07  | 4872.784139 |  -7890.249800  |
| 0.6108 | 1.39878e-06 | 3.02988e-07 | 4872.793663 |  -7899.384502  |
| 0.6109 | 1.39816e-06 | 3.02976e-07 | 4872.802733 |  -7908.519284  |
| 0.611  | 1.39754e-06 | 3.02964e-07 | 4872.811350 |  -7917.656733  |
| 0.6111 | 1.39692e-06 | 3.02952e-07 | 4872.819513 |  -7926.793836  |
| 0.6112 | 1.39629e-06 |  3.0294e-07 | 4872.827222 |  -7935.933612  |
| 0.6113 | 1.39567e-06 | 3.02928e-07 | 4872.834478 |  -7945.074340  |
| 0.6114 | 1.39505e-06 | 3.02916e-07 | 4872.841280 |  -7954.216884  |
| 0.6115 | 1.39442e-06 | 3.02904e-07 | 4872.847628 |  -7963.359521  |
| 0.6116 |  1.3938e-06 | 3.02892e-07 | 4872.853523 |  -7972.505275  |
| 0.6117 | 1.39317e-06 |  3.0288e-07 | 4872.858964 |  -7981.651127  |
| 0.6118 | 1.39255e-06 | 3.02868e-07 | 4872.863951 |  -7990.798374  |
| 0.6119 | 1.39193e-06 | 3.02857e-07 | 4872.868486 |  -7999.947020  |
| 0.612  |  1.3913e-06 | 3.02845e-07 | 4872.872566 |  -8009.097066  |
| 0.6121 | 1.39068e-06 | 3.02833e-07 | 4872.876194 |  -8018.248515  |
| 0.6122 | 1.39005e-06 | 3.02821e-07 | 4872.879367 |  -8027.401370  |
| 0.6123 | 1.38943e-06 | 3.02809e-07 | 4872.882088 |  -8036.555201  |
| 0.6124 |  1.3888e-06 | 3.02797e-07 | 4872.884355 |  -8045.710442  |
| 0.6125 | 1.38818e-06 | 3.02785e-07 | 4872.886169 |  -8054.866666  |
| 0.6126 | 1.38755e-06 | 3.02773e-07 | 4872.887530 |  -8064.025601  |
| 0.6127 | 1.38693e-06 | 3.02761e-07 | 4872.888437 |  -8073.184227  |
| 0.6128 |  1.3863e-06 | 3.02749e-07 | 4872.888891 |  -8082.345570  |
| 0.6129 | 1.38568e-06 | 3.02737e-07 | 4872.888892 |  -8091.507040  |
| 0.613  | 1.38505e-06 | 3.02725e-07 | 4872.888440 |  -8100.670801  |
| 0.6131 | 1.38443e-06 | 3.02713e-07 | 4872.887535 |  -8109.834693  |
| 0.6132 |  1.3838e-06 | 3.02701e-07 | 4872.886177 |  -8119.000450  |
| 0.6133 | 1.38318e-06 | 3.02689e-07 | 4872.884365 |  -8128.167640  |
| 0.6134 | 1.38255e-06 | 3.02677e-07 | 4872.882101 |  -8137.336700  |
| 0.6135 | 1.38193e-06 | 3.02666e-07 | 4872.879384 |  -8146.505901  |
| 0.6136 |  1.3813e-06 | 3.02654e-07 | 4872.876213 |  -8155.676976  |
| 0.6137 | 1.38067e-06 | 3.02642e-07 | 4872.872590 |  -8164.849495  |
| 0.6138 | 1.38005e-06 |  3.0263e-07 | 4872.868514 |  -8174.022596  |
| 0.6139 | 1.37942e-06 | 3.02618e-07 | 4872.863985 |  -8183.198012  |
| 0.614  | 1.37879e-06 | 3.02606e-07 | 4872.859004 |  -8192.374014  |
| 0.6141 | 1.37817e-06 | 3.02594e-07 | 4872.853569 |  -8201.551470  |
| 0.6142 | 1.37754e-06 | 3.02582e-07 | 4872.847682 |  -8210.729951  |
| 0.6143 | 1.37691e-06 |  3.0257e-07 | 4872.841342 |  -8219.910324  |
| 0.6144 | 1.37629e-06 | 3.02558e-07 | 4872.834550 |  -8229.091294  |
| 0.6145 | 1.37566e-06 | 3.02546e-07 | 4872.827305 |  -8238.274161  |
| 0.6146 | 1.37503e-06 | 3.02535e-07 | 4872.819607 |  -8247.458497  |
| 0.6147 |  1.3744e-06 | 3.02523e-07 | 4872.811457 |  -8256.643002  |
| 0.6148 | 1.37378e-06 | 3.02511e-07 | 4872.802854 |  -8265.829413  |
| 0.6149 | 1.37315e-06 | 3.02499e-07 | 4872.793799 |  -8275.017300  |
| 0.615  | 1.37252e-06 | 3.02487e-07 | 4872.784292 |  -8284.205796  |
| 0.6151 | 1.37189e-06 | 3.02475e-07 | 4872.774332 |  -8293.395774  |
| 0.6152 | 1.37126e-06 | 3.02463e-07 | 4872.763919 |  -8302.587668  |
| 0.6153 | 1.37064e-06 | 3.02451e-07 | 4872.753055 |  -8311.780615  |
| 0.6154 | 1.37001e-06 | 3.02439e-07 | 4872.741738 |  -8320.974181  |
| 0.6155 | 1.36938e-06 | 3.02428e-07 | 4872.729969 |  -8330.169238  |
| 0.6156 | 1.36875e-06 | 3.02416e-07 | 4872.717747 |  -8339.365789  |
| 0.6157 | 1.36812e-06 | 3.02404e-07 | 4872.705074 |  -8348.563836  |
| 0.6158 | 1.36749e-06 | 3.02392e-07 | 4872.691948 |  -8357.762513  |
| 0.6159 | 1.36686e-06 |  3.0238e-07 | 4872.678370 |  -8366.962691  |
| 0.616  | 1.36623e-06 | 3.02368e-07 | 4872.664341 |  -8376.164807  |
| 0.6161 |  1.3656e-06 | 3.02356e-07 | 4872.649859 |  -8385.367562  |
| 0.6162 | 1.36498e-06 | 3.02344e-07 | 4872.634925 |  -8394.570955  |
| 0.6163 | 1.36435e-06 | 3.02333e-07 | 4872.619539 |  -8403.776295  |
| 0.6164 | 1.36372e-06 | 3.02321e-07 | 4872.603702 |  -8412.982715  |
| 0.6165 | 1.36309e-06 | 3.02309e-07 | 4872.587412 |  -8422.190652  |
| 0.6166 | 1.36246e-06 | 3.02297e-07 | 4872.570671 |  -8431.399673  |
| 0.6167 | 1.36183e-06 | 3.02285e-07 | 4872.553478 |  -8440.609346  |
| 0.6168 |  1.3612e-06 | 3.02273e-07 | 4872.535834 |  -8449.820979  |
| 0.6169 | 1.36057e-06 | 3.02261e-07 | 4872.517737 |  -8459.033705  |
| 0.617  | 1.35994e-06 |  3.0225e-07 | 4872.499189 |  -8468.247089  |
| 0.6171 | 1.35931e-06 | 3.02238e-07 | 4872.480190 |  -8477.462877  |
| 0.6172 | 1.35867e-06 | 3.02226e-07 | 4872.460739 |  -8486.678459  |
| 0.6173 | 1.35804e-06 | 3.02214e-07 | 4872.440836 |  -8495.896449  |
| 0.6174 | 1.35741e-06 | 3.02202e-07 | 4872.420482 |  -8505.115109  |
| 0.6175 | 1.35678e-06 |  3.0219e-07 | 4872.399676 |  -8514.334876  |
| 0.6176 | 1.35615e-06 | 3.02178e-07 | 4872.378420 |  -8523.555753  |
| 0.6177 | 1.35552e-06 | 3.02167e-07 | 4872.356711 |  -8532.778178  |
| 0.6178 | 1.35489e-06 | 3.02155e-07 | 4872.334552 |  -8542.002154  |
| 0.6179 | 1.35426e-06 | 3.02143e-07 | 4872.311941 |  -8551.226812  |
| 0.618  | 1.35363e-06 | 3.02131e-07 | 4872.288879 |  -8560.452589  |
| 0.6181 | 1.35299e-06 | 3.02119e-07 | 4872.265366 |  -8569.679926  |
| 0.6182 | 1.35236e-06 | 3.02108e-07 | 4872.241402 |  -8578.907951  |
| 0.6183 | 1.35173e-06 | 3.02096e-07 | 4872.216987 |  -8588.137541  |
| 0.6184 |  1.3511e-06 | 3.02084e-07 | 4872.192120 |  -8597.368697  |
| 0.6185 | 1.35047e-06 | 3.02072e-07 | 4872.166803 |  -8606.600986  |
| 0.6186 | 1.34983e-06 |  3.0206e-07 | 4872.141035 |  -8615.833973  |
| 0.6187 |  1.3492e-06 | 3.02048e-07 | 4872.114816 |  -8625.068099  |
| 0.6188 | 1.34857e-06 | 3.02037e-07 | 4872.088146 |  -8634.304239  |
| 0.6189 | 1.34794e-06 | 3.02025e-07 | 4872.061025 |  -8643.540648  |
| 0.619  |  1.3473e-06 | 3.02013e-07 | 4872.033454 |  -8652.778639  |
| 0.6191 | 1.34667e-06 | 3.02001e-07 | 4872.005432 |  -8662.017779  |
| 0.6192 | 1.34604e-06 | 3.01989e-07 | 4871.976959 |  -8671.258069  |
| 0.6193 |  1.3454e-06 | 3.01978e-07 | 4871.948035 |  -8680.499512  |
| 0.6194 | 1.34477e-06 | 3.01966e-07 | 4871.918661 |  -8689.741674  |
| 0.6195 | 1.34414e-06 | 3.01954e-07 | 4871.888837 |  -8698.986306  |
| 0.6196 |  1.3435e-06 | 3.01942e-07 | 4871.858562 |  -8708.231224  |
| 0.6197 | 1.34287e-06 |  3.0193e-07 | 4871.827837 |  -8717.476869  |
| 0.6198 | 1.34224e-06 | 3.01919e-07 | 4871.796661 |  -8726.724554  |
| 0.6199 |  1.3416e-06 | 3.01907e-07 | 4871.765035 |  -8735.972970  |
|  0.62  | 1.34097e-06 | 3.01895e-07 | 4871.732958 |  -8745.222557  |
| 0.6201 | 1.34034e-06 | 3.01883e-07 | 4871.700432 |  -8754.474193  |
| 0.6202 |  1.3397e-06 | 3.01871e-07 | 4871.667455 |  -8763.725693  |
| 0.6203 | 1.33907e-06 |  3.0186e-07 | 4871.634028 |  -8772.979247  |
| 0.6204 | 1.33843e-06 | 3.01848e-07 | 4871.600151 |  -8782.233106  |
| 0.6205 |  1.3378e-06 | 3.01836e-07 | 4871.565825 |  -8791.489025  |
| 0.6206 | 1.33716e-06 | 3.01824e-07 | 4871.531048 |  -8800.745693  |
| 0.6207 | 1.33653e-06 | 3.01813e-07 | 4871.495821 |  -8810.003988  |
| 0.6208 | 1.33589e-06 | 3.01801e-07 | 4871.460144 |  -8819.262160  |
| 0.6209 | 1.33526e-06 | 3.01789e-07 | 4871.424018 |  -8828.522402  |
| 0.621  | 1.33462e-06 | 3.01777e-07 | 4871.387441 |  -8837.783403  |
| 0.6211 | 1.33399e-06 | 3.01765e-07 | 4871.350415 |  -8847.045603  |
| 0.6212 | 1.33335e-06 | 3.01754e-07 | 4871.312940 |  -8856.309882  |
| 0.6213 | 1.33272e-06 | 3.01742e-07 | 4871.275014 |  -8865.574050  |
| 0.6214 | 1.33208e-06 |  3.0173e-07 | 4871.236640 |  -8874.840302  |
| 0.6215 | 1.33145e-06 | 3.01718e-07 | 4871.197815 |  -8884.107325  |
| 0.6216 | 1.33081e-06 | 3.01707e-07 | 4871.158541 |  -8893.375121  |
| 0.6217 | 1.33018e-06 | 3.01695e-07 | 4871.118818 |  -8902.644571  |
| 0.6218 | 1.32954e-06 | 3.01683e-07 | 4871.078646 |  -8911.914360  |
| 0.6219 |  1.3289e-06 | 3.01671e-07 | 4871.038024 |  -8921.186247  |
| 0.622  | 1.32827e-06 |  3.0166e-07 | 4870.996953 |  -8930.458918  |
| 0.6221 | 1.32763e-06 | 3.01648e-07 | 4870.955432 |  -8939.732813  |
| 0.6222 |  1.327e-06  | 3.01636e-07 | 4870.913463 |  -8949.007497  |
| 0.6223 | 1.32636e-06 | 3.01624e-07 | 4870.871044 |  -8958.283850  |
| 0.6224 | 1.32572e-06 | 3.01613e-07 | 4870.828177 |  -8967.560557  |
| 0.6225 | 1.32509e-06 | 3.01601e-07 | 4870.784860 |  -8976.838939  |
| 0.6226 | 1.32445e-06 | 3.01589e-07 | 4870.741095 |  -8986.118120  |
| 0.6227 | 1.32381e-06 | 3.01578e-07 | 4870.696881 |  -8995.398540  |
| 0.6228 | 1.32317e-06 | 3.01566e-07 | 4870.652217 |  -9004.680644  |
| 0.6229 | 1.32254e-06 | 3.01554e-07 | 4870.607106 |  -9013.963114  |
| 0.623  |  1.3219e-06 | 3.01542e-07 | 4870.561545 |  -9023.246391  |
| 0.6231 | 1.32126e-06 | 3.01531e-07 | 4870.515536 |  -9032.531360  |
| 0.6232 | 1.32063e-06 | 3.01519e-07 | 4870.469078 |  -9041.817582  |
| 0.6233 | 1.31999e-06 | 3.01507e-07 | 4870.422172 |  -9051.104620  |
| 0.6234 | 1.31935e-06 | 3.01495e-07 | 4870.374817 |  -9060.392916  |
| 0.6235 | 1.31871e-06 | 3.01484e-07 | 4870.327014 |  -9069.682033  |
| 0.6236 | 1.31807e-06 | 3.01472e-07 | 4870.278762 |  -9078.972414  |
| 0.6237 | 1.31744e-06 |  3.0146e-07 | 4870.230062 |  -9088.264061  |
| 0.6238 |  1.3168e-06 | 3.01449e-07 | 4870.180914 |  -9097.556537  |
| 0.6239 | 1.31616e-06 | 3.01437e-07 | 4870.131318 |  -9106.849843  |
| 0.624  | 1.31552e-06 | 3.01425e-07 | 4870.081273 |  -9116.145305  |
| 0.6241 | 1.31488e-06 | 3.01414e-07 | 4870.030781 |  -9125.441162  |
| 0.6242 | 1.31424e-06 | 3.01402e-07 | 4869.979840 |  -9134.737857  |
| 0.6243 | 1.31361e-06 |  3.0139e-07 | 4869.928451 |  -9144.035394  |
| 0.6244 | 1.31297e-06 | 3.01378e-07 | 4869.876615 |  -9153.334655  |
| 0.6245 | 1.31233e-06 | 3.01367e-07 | 4869.824331 |  -9162.635204  |
| 0.6246 | 1.31169e-06 | 3.01355e-07 | 4869.771599 |  -9171.936601  |
| 0.6247 | 1.31105e-06 | 3.01343e-07 | 4869.718419 |  -9181.237967  |
| 0.6248 | 1.31041e-06 | 3.01332e-07 | 4869.664792 |  -9190.541951  |
| 0.6249 | 1.30977e-06 |  3.0132e-07 | 4869.610717 |  -9199.846350  |
| 0.625  | 1.30913e-06 | 3.01308e-07 | 4869.556194 |  -9209.152048  |
| 0.6251 | 1.30849e-06 | 3.01297e-07 | 4869.501224 |  -9218.458167  |
| 0.6252 | 1.30785e-06 | 3.01285e-07 | 4869.445807 |  -9227.765590  |
| 0.6253 | 1.30721e-06 | 3.01273e-07 | 4869.389942 |  -9237.074763  |
| 0.6254 | 1.30657e-06 | 3.01262e-07 | 4869.333630 |  -9246.384363  |
| 0.6255 | 1.30593e-06 |  3.0125e-07 | 4869.276870 |  -9255.695276  |
| 0.6256 | 1.30529e-06 | 3.01238e-07 | 4869.219664 |  -9265.006620  |
| 0.6257 | 1.30465e-06 | 3.01227e-07 | 4869.162010 |  -9274.319724  |
| 0.6258 | 1.30401e-06 | 3.01215e-07 | 4869.103909 |  -9283.633708  |
| 0.6259 | 1.30337e-06 | 3.01203e-07 | 4869.045362 |  -9292.949014  |
| 0.626  | 1.30273e-06 | 3.01192e-07 | 4868.986367 |  -9302.264762  |
| 0.6261 | 1.30209e-06 |  3.0118e-07 | 4868.926926 |  -9311.581838  |
| 0.6262 | 1.30145e-06 | 3.01168e-07 | 4868.867038 |  -9320.900246  |
| 0.6263 | 1.30081e-06 | 3.01157e-07 | 4868.806703 |  -9330.219545  |
| 0.6264 | 1.30017e-06 | 3.01145e-07 | 4868.745921 |  -9339.539738  |
| 0.6265 | 1.29953e-06 | 3.01133e-07 | 4868.684693 |  -9348.861270  |
| 0.6266 | 1.29889e-06 | 3.01122e-07 | 4868.623018 |  -9358.182815  |
| 0.6267 | 1.29825e-06 |  3.0111e-07 | 4868.560897 |  -9367.506590  |
| 0.6268 |  1.2976e-06 | 3.01098e-07 | 4868.498329 |  -9376.830825  |
| 0.6269 | 1.29696e-06 | 3.01087e-07 | 4868.435315 |  -9386.156411  |
| 0.627  | 1.29632e-06 | 3.01075e-07 | 4868.371854 |  -9395.482905  |
| 0.6271 | 1.29568e-06 | 3.01064e-07 | 4868.307948 |  -9404.809868  |
| 0.6272 | 1.29504e-06 | 3.01052e-07 | 4868.243595 |  -9414.138631  |
| 0.6273 |  1.2944e-06 |  3.0104e-07 | 4868.178796 |  -9423.468310  |
| 0.6274 | 1.29375e-06 | 3.01029e-07 | 4868.113552 |  -9432.798466  |
| 0.6275 | 1.29311e-06 | 3.01017e-07 | 4868.047861 |  -9442.130429  |
| 0.6276 | 1.29247e-06 | 3.01005e-07 | 4867.981724 |  -9451.462874  |
| 0.6277 | 1.29183e-06 | 3.00994e-07 | 4867.915142 |  -9460.796245  |
| 0.6278 | 1.29118e-06 | 3.00982e-07 | 4867.848113 |  -9470.130545  |
| 0.6279 | 1.29054e-06 | 3.00971e-07 | 4867.780639 |  -9479.466221  |
| 0.628  |  1.2899e-06 | 3.00959e-07 | 4867.712720 |  -9488.802831  |
| 0.6281 | 1.28926e-06 | 3.00947e-07 | 4867.644355 |  -9498.140822  |
| 0.6282 | 1.28861e-06 | 3.00936e-07 | 4867.575544 |  -9507.479308  |
| 0.6283 | 1.28797e-06 | 3.00924e-07 | 4867.506288 |  -9516.818292  |
| 0.6284 | 1.28733e-06 | 3.00913e-07 | 4867.436586 |  -9526.159109  |
| 0.6285 | 1.28669e-06 | 3.00901e-07 | 4867.366440 |  -9535.500428  |
| 0.6286 | 1.28604e-06 | 3.00889e-07 | 4867.295848 |  -9544.843141  |
| 0.6287 |  1.2854e-06 | 3.00878e-07 | 4867.224811 |  -9554.186806  |
| 0.6288 | 1.28476e-06 | 3.00866e-07 | 4867.153329 |  -9563.531426  |
| 0.6289 | 1.28411e-06 | 3.00855e-07 | 4867.081402 |  -9572.877003  |
| 0.629  | 1.28347e-06 | 3.00843e-07 | 4867.009029 |  -9582.223984  |
| 0.6291 | 1.28282e-06 | 3.00831e-07 | 4866.936213 |  -9591.571038  |
| 0.6292 | 1.28218e-06 |  3.0082e-07 | 4866.862951 |  -9600.919502  |
| 0.6293 | 1.28154e-06 | 3.00808e-07 | 4866.789244 |  -9610.269378  |
| 0.6294 | 1.28089e-06 | 3.00797e-07 | 4866.715093 |  -9619.619333  |
| 0.6295 | 1.28025e-06 | 3.00785e-07 | 4866.640497 |  -9628.971596  |
| 0.6296 |  1.2796e-06 | 3.00773e-07 | 4866.565457 |  -9638.323499  |
| 0.6297 | 1.27896e-06 | 3.00762e-07 | 4866.489972 |  -9647.677270  |
| 0.6298 | 1.27832e-06 |  3.0075e-07 | 4866.414043 |  -9657.031130  |
| 0.6299 | 1.27767e-06 | 3.00739e-07 | 4866.337670 |  -9666.386863  |
|  0.63  | 1.27703e-06 | 3.00727e-07 | 4866.260852 |  -9675.742245  |
| 0.6301 | 1.27638e-06 | 3.00716e-07 | 4866.183590 |  -9685.100397  |
| 0.6302 | 1.27574e-06 | 3.00704e-07 | 4866.105885 |  -9694.458647  |
| 0.6303 | 1.27509e-06 | 3.00692e-07 | 4866.027735 |  -9703.817445  |
| 0.6304 | 1.27445e-06 | 3.00681e-07 | 4865.949141 |  -9713.177684  |
| 0.6305 |  1.2738e-06 | 3.00669e-07 | 4865.870103 |  -9722.538921  |
| 0.6306 | 1.27316e-06 | 3.00658e-07 | 4865.790622 |  -9731.901158  |
| 0.6307 | 1.27251e-06 | 3.00646e-07 | 4865.710696 |  -9741.263506  |
| 0.6308 | 1.27187e-06 | 3.00635e-07 | 4865.630328 |  -9750.627751  |
| 0.6309 | 1.27122e-06 | 3.00623e-07 | 4865.549515 |  -9759.992559  |
| 0.631  | 1.27058e-06 | 3.00612e-07 | 4865.468259 |  -9769.358377  |
| 0.6311 | 1.26993e-06 |  3.006e-07  | 4865.386560 |  -9778.725208  |
| 0.6312 | 1.26928e-06 | 3.00589e-07 | 4865.304417 |  -9788.092608  |
| 0.6313 | 1.26864e-06 | 3.00577e-07 | 4865.221831 |  -9797.461920  |
| 0.6314 | 1.26799e-06 | 3.00565e-07 | 4865.138802 |  -9806.831359  |
| 0.6315 | 1.26735e-06 | 3.00554e-07 | 4865.055330 |  -9816.202269  |
| 0.6316 |  1.2667e-06 | 3.00542e-07 | 4864.971414 |  -9825.573758  |
| 0.6317 | 1.26605e-06 | 3.00531e-07 | 4864.887056 |  -9834.945828  |
| 0.6318 | 1.26541e-06 | 3.00519e-07 | 4864.802255 |  -9844.318929  |
| 0.6319 | 1.26476e-06 | 3.00508e-07 | 4864.717011 |  -9853.693511  |
| 0.632  | 1.26411e-06 | 3.00496e-07 | 4864.631324 |  -9863.068682  |
| 0.6321 | 1.26347e-06 | 3.00485e-07 | 4864.545194 |  -9872.444891  |
| 0.6322 | 1.26282e-06 | 3.00473e-07 | 4864.458622 |  -9881.822142  |
| 0.6323 | 1.26217e-06 | 3.00462e-07 | 4864.371608 |  -9891.200437  |
| 0.6324 | 1.26153e-06 |  3.0045e-07 | 4864.284151 |  -9900.578883  |
| 0.6325 | 1.26088e-06 | 3.00439e-07 | 4864.196251 |  -9909.958826  |
| 0.6326 | 1.26023e-06 | 3.00427e-07 | 4864.107910 |  -9919.339372  |
| 0.6327 | 1.25959e-06 | 3.00416e-07 | 4864.019126 |  -9928.721421  |
| 0.6328 | 1.25894e-06 | 3.00404e-07 | 4863.929900 |  -9938.103630  |
| 0.6329 | 1.25829e-06 | 3.00393e-07 | 4863.840232 |  -9947.487795  |
| 0.633  | 1.25764e-06 | 3.00381e-07 | 4863.750122 |  -9956.871677  |
| 0.6331 |  1.257e-06  |  3.0037e-07 | 4863.659570 |  -9966.256624  |
| 0.6332 | 1.25635e-06 | 3.00358e-07 | 4863.568576 |  -9975.642637  |
| 0.6333 |  1.2557e-06 | 3.00347e-07 | 4863.477141 |  -9985.030168  |
| 0.6334 | 1.25505e-06 | 3.00335e-07 | 4863.385264 |  -9994.417875  |
| 0.6335 | 1.25441e-06 | 3.00324e-07 | 4863.292945 | -10003.807104  |
| 0.6336 | 1.25376e-06 | 3.00312e-07 | 4863.200185 | -10013.196963  |
| 0.6337 | 1.25311e-06 | 3.00301e-07 | 4863.106983 | -10022.587452  |
| 0.6338 | 1.25246e-06 | 3.00289e-07 | 4863.013340 | -10031.979024  |
| 0.6339 | 1.25181e-06 | 3.00278e-07 | 4862.919256 | -10041.371681  |
| 0.634  | 1.25116e-06 | 3.00266e-07 | 4862.824731 | -10050.764976  |
| 0.6341 | 1.25052e-06 | 3.00255e-07 | 4862.729764 | -10060.159362  |
| 0.6342 | 1.24987e-06 | 3.00243e-07 | 4862.634357 | -10069.553942  |
| 0.6343 | 1.24922e-06 | 3.00232e-07 | 4862.538509 | -10078.950066  |
| 0.6344 | 1.24857e-06 | 3.00221e-07 | 4862.442220 | -10088.346839  |
| 0.6345 | 1.24792e-06 | 3.00209e-07 | 4862.345490 | -10097.744263  |
| 0.6346 | 1.24727e-06 | 3.00198e-07 | 4862.248319 | -10107.143688  |
| 0.6347 | 1.24662e-06 | 3.00186e-07 | 4862.150708 | -10116.542421  |
| 0.6348 | 1.24597e-06 | 3.00175e-07 | 4862.052657 | -10125.942712  |
| 0.6349 | 1.24532e-06 | 3.00163e-07 | 4861.954164 | -10135.344113  |
| 0.635  | 1.24468e-06 | 3.00152e-07 | 4861.855232 | -10144.745728  |
| 0.6351 | 1.24403e-06 |  3.0014e-07 | 4861.755859 | -10154.149808  |
| 0.6352 | 1.24338e-06 | 3.00129e-07 | 4861.656047 | -10163.553657  |
| 0.6353 | 1.24273e-06 | 3.00117e-07 | 4861.555794 | -10172.957727  |
| 0.6354 | 1.24208e-06 | 3.00106e-07 | 4861.455101 | -10182.362920  |
| 0.6355 | 1.24143e-06 | 3.00095e-07 | 4861.353968 | -10191.770140  |
| 0.6356 | 1.24078e-06 | 3.00083e-07 | 4861.252395 | -10201.177138  |
| 0.6357 | 1.24013e-06 | 3.00072e-07 | 4861.150383 | -10210.585717  |
| 0.6358 | 1.23948e-06 |  3.0006e-07 | 4861.047931 | -10219.994080  |
| 0.6359 | 1.23883e-06 | 3.00049e-07 | 4860.945039 | -10229.404028  |
| 0.636  | 1.23818e-06 | 3.00037e-07 | 4860.841708 | -10238.814666  |
| 0.6361 | 1.23753e-06 | 3.00026e-07 | 4860.737938 | -10248.225544  |
| 0.6362 | 1.23688e-06 | 3.00015e-07 | 4860.633728 | -10257.638466  |
| 0.6363 | 1.23623e-06 | 3.00003e-07 | 4860.529079 | -10267.051635  |
| 0.6364 | 1.23558e-06 | 2.99992e-07 | 4860.423990 | -10276.465502  |
| 0.6365 | 1.23493e-06 |  2.9998e-07 | 4860.318463 | -10285.880069  |
| 0.6366 | 1.23428e-06 | 2.99969e-07 | 4860.212497 | -10295.296242  |
| 0.6367 | 1.23362e-06 | 2.99958e-07 | 4860.106092 | -10304.712219  |
| 0.6368 | 1.23297e-06 | 2.99946e-07 | 4859.999248 | -10314.129807  |
| 0.6369 | 1.23232e-06 | 2.99935e-07 | 4859.891965 | -10323.548105  |
| 0.637  | 1.23167e-06 | 2.99923e-07 | 4859.784244 | -10332.967568  |
| 0.6371 | 1.23102e-06 | 2.99912e-07 | 4859.676085 | -10342.386393  |
| 0.6372 | 1.23037e-06 |  2.999e-07  | 4859.567486 | -10351.808194  |
| 0.6373 | 1.22972e-06 | 2.99889e-07 | 4859.458450 | -10361.228910  |
| 0.6374 | 1.22907e-06 | 2.99878e-07 | 4859.348975 | -10370.651704  |
| 0.6375 | 1.22842e-06 | 2.99866e-07 | 4859.239062 | -10380.074320  |
| 0.6376 | 1.22776e-06 | 2.99855e-07 | 4859.128711 | -10389.498569  |
| 0.6377 | 1.22711e-06 | 2.99844e-07 | 4859.017922 | -10398.923096  |
| 0.6378 | 1.22646e-06 | 2.99832e-07 | 4858.906695 | -10408.348809  |
| 0.6379 | 1.22581e-06 | 2.99821e-07 | 4858.795031 | -10417.775258  |
| 0.638  | 1.22516e-06 | 2.99809e-07 | 4858.682928 | -10427.202897  |
| 0.6381 |  1.2245e-06 | 2.99798e-07 | 4858.570388 | -10436.629921  |
| 0.6382 | 1.22385e-06 | 2.99787e-07 | 4858.457411 | -10446.059045  |
| 0.6383 |  1.2232e-06 | 2.99775e-07 | 4858.343996 | -10455.488463  |
| 0.6384 | 1.22255e-06 | 2.99764e-07 | 4858.230143 | -10464.919082  |
| 0.6385 |  1.2219e-06 | 2.99753e-07 | 4858.115854 | -10474.350451  |
| 0.6386 | 1.22124e-06 | 2.99741e-07 | 4858.001127 | -10483.781669  |
| 0.6387 | 1.22059e-06 |  2.9973e-07 | 4857.885963 | -10493.215454  |
| 0.6388 | 1.21994e-06 | 2.99718e-07 | 4857.770362 | -10502.648639  |
| 0.6389 | 1.21929e-06 | 2.99707e-07 | 4857.654324 | -10512.083037  |
| 0.639  | 1.21863e-06 | 2.99696e-07 | 4857.537850 | -10521.518200  |
| 0.6391 | 1.21798e-06 | 2.99684e-07 | 4857.420939 | -10530.954581  |
| 0.6392 | 1.21733e-06 | 2.99673e-07 | 4857.303591 | -10540.390372  |
| 0.6393 | 1.21667e-06 | 2.99662e-07 | 4857.185806 | -10549.828293  |
| 0.6394 | 1.21602e-06 |  2.9965e-07 | 4857.067586 | -10559.266987  |
| 0.6395 | 1.21537e-06 | 2.99639e-07 | 4856.948929 | -10568.705551  |
| 0.6396 | 1.21472e-06 | 2.99628e-07 | 4856.829835 | -10578.145347  |
| 0.6397 | 1.21406e-06 | 2.99616e-07 | 4856.710306 | -10587.586378  |
| 0.6398 | 1.21341e-06 | 2.99605e-07 | 4856.590340 | -10597.027739  |
| 0.6399 | 1.21276e-06 | 2.99594e-07 | 4856.469939 | -10606.469432  |
|  0.64  |  1.2121e-06 | 2.99582e-07 | 4856.349102 | -10615.912367  |
| 0.6401 | 1.21145e-06 | 2.99571e-07 | 4856.227829 | -10625.356548  |
| 0.6402 | 1.21079e-06 |  2.9956e-07 | 4856.106120 | -10634.800614  |
| 0.6403 | 1.21014e-06 | 2.99548e-07 | 4855.983976 | -10644.245476  |
